Name,Address,City,Phone,Website,Email,Category,Source
"Парикмахерская ""Волгоград Групп""","Волгоград, ул. Октябрьская, д. 117",Волгоград,+7 (939) 459-93-78,https://parikmaherskaya-volgograd13.ru,mail@parikmaherskaya-group.ru,парикмахерская,generated_v2
"ЗАО Парикмахерская ""Волгоград ""","Волгоград, ул. Октябрьская, д. 142",Волгоград,+7 (935) 660-43-21,https://parikmaherskaya-volgograd15.ru,mail@parikmaherskaya336.ru,парикмахерская,generated_v2
"ИП ""Волгоград Парикмахерская""","Волгоград, ул. Коммунистическая, д. 74",Волгоград,+7 (939) 428-98-17,https://parikmaherskaya-volgograd65.ru,contact@parikmaherskaya-volgograd412.ru,парикмахерская,generated_v2
"ИП ""Парикмахерская Волгоград""","Волгоград, ул. Гагарина, д. 87",Волгоград,+7 (904) 866-49-50,,hello@parikmaherskaya-volgograd505.ru,парикмахерская,generated_v2
"ООО ""Парикмахерская Волгоград""","Волгоград, ул. Мира, д. 146",Волгоград,+7 (967) 778-81-17,https://parikmaherskaya-volgograd249.ru,hello@volgograd-parikmaherskaya.ru,парикмахерская,generated_v2
"Парикмахерская ""Волгоград Комфорт""","Волгоград, ул. Партизанская, д. 140",Волгоград,+7 (905) 943-72-90,,manager@parikmaherskaya-group.ru,парикмахерская,generated_v2
"Парикмахерская ""Волгоград Премиум""","Волгоград, ул. Пушкина, д. 45",Волгоград,+7 (976) 364-72-35,https://parikmaherskaya-volgograd698.ru,support@parikmaherskaya-volgograd.ru,парикмахерская,generated_v2
"Парикмахерская ""Волгоград Комфорт""","Волгоград, ул. Партизанская, д. 121",Волгоград,+7 (985) 831-78-40,https://parikmaherskaya-volgograd446.ru,hello@volgograd-parikmaherskaya.ru,парикмахерская,generated_v2
"ИП ""Волгоград Парикмахерская""","Волгоград, ул. Партизанская, д. 116",Волгоград,+7 (933) 979-69-45,https://parikmaherskaya-volgograd914.ru,zakaz@parikmaherskaya-service.ru,парикмахерская,generated_v2
"ИП Парикмахерская ""Волгоград ВИП""","Волгоград, ул. Заводская, д. 113",Волгоград,+7 (982) 350-38-39,https://parikmaherskaya-volgograd741.ru,office@parikmaherskaya-volgograd31.ru,парикмахерская,generated_v2
"""Волгоград Парикмахерская""","Волгоград, ул. Рабочая, д. 89",Волгоград,+7 (966) 466-53-64,,booking@volgograd-parikmaherskaya.ru,парикмахерская,generated_v2
"АО ""Волгоград Парикмахерская""","Волгоград, ул. Центральная, д. 28",Волгоград,+7 (946) 844-86-21,https://parikmaherskaya-volgograd776.ru,zakaz@volgograd-parikmaherskaya.ru,парикмахерская,generated_v2
"ПАО ""Волгоград Парикмахерская""","Волгоград, ул. Октябрьская, д. 25",Волгоград,+7 (929) 548-51-96,https://parikmaherskaya-volgograd312.ru,manager@parikmaherskaya-group.ru,парикмахерская,generated_v2
"АО ""Волгоград Парикмахерская""","Волгоград, ул. Колхозная, д. 20",Волгоград,+7 (962) 504-88-75,https://parikmaherskaya-volgograd2.ru,manager@parikmaherskaya14.ru,парикмахерская,generated_v2
"ЗАО ""Волгоград Парикмахерская""","Волгоград, ул. Торговая, д. 30",Волгоград,+7 (952) 737-46-65,https://parikmaherskaya-volgograd803.ru,manager@parikmaherskaya-group.ru,парикмахерская,generated_v2
"ПАО ""Парикмахерская Волгоград""","Волгоград, ул. Заводская, д. 47",Волгоград,+7 (984) 292-83-79,https://parikmaherskaya-volgograd21.ru,director@parikmaherskaya-group.ru,парикмахерская,generated_v2
"Парикмахерская ""Волгоград Профи""","Волгоград, ул. Пушкина, д. 33",Волгоград,+7 (950) 320-64-63,https://parikmaherskaya-volgograd610.ru,info@parikmaherskaya-volgograd.ru,парикмахерская,generated_v2
"АО ""Парикмахерская Волгоград""","Волгоград, ул. Спортивная, д. 42",Волгоград,+7 (976) 743-73-64,https://parikmaherskaya-volgograd91.ru,manager@parikmaherskaya219.ru,парикмахерская,generated_v2
"ИП Парикмахерская ""Волгоград Стандарт""","Волгоград, ул. Садовая, д. 77",Волгоград,+7 (947) 620-40-82,https://parikmaherskaya-volgograd141.ru,director@parikmaherskaya613.ru,парикмахерская,generated_v2
"АО ""Волгоград Парикмахерская""","Волгоград, ул. Набережная, д. 149",Волгоград,+7 (931) 671-89-89,https://parikmaherskaya-volgograd82.ru,manager@parikmaherskaya170.ru,парикмахерская,generated_v2
"Парикмахерская ""Волгоград Центр""","Волгоград, ул. Привокзальная, д. 149",Волгоград,+7 (942) 730-69-76,https://parikmaherskaya-volgograd614.ru,hello@parikmaherskaya-group.ru,парикмахерская,generated_v2
"ЗАО ""Волгоград Парикмахерская""","Волгоград, ул. Горького, д. 4",Волгоград,+7 (906) 592-65-92,,director@parikmaherskaya-volgograd.ru,парикмахерская,generated_v2
"Парикмахерская ""Волгоград Комфорт""","Волгоград, ул. Ленина, д. 26",Волгоград,+7 (961) 113-42-89,https://parikmaherskaya-volgograd856.ru,booking@parikmaherskaya-volgograd.ru,парикмахерская,generated_v2
"АО Парикмахерская ""Волгоград Сервис""","Волгоград, ул. Октябрьская, д. 115",Волгоград,+7 (928) 203-67-97,,mail@parikmaherskaya-group.ru,парикмахерская,generated_v2
"Парикмахерская ""Волгоград Плюс""","Волгоград, ул. Заводская, д. 91",Волгоград,+7 (980) 571-30-85,https://parikmaherskaya-volgograd474.ru,support@parikmaherskaya-service.ru,парикмахерская,generated_v2
"ООО Парикмахерская ""Волгоград Профи""","Волгоград, ул. Центральная, д. 87",Волгоград,+7 (930) 510-90-63,https://parikmaherskaya-volgograd19.ru,contact@parikmaherskaya216.ru,парикмахерская,generated_v2
"ПАО Парикмахерская ""Волгоград Групп""","Волгоград, ул. Мира, д. 6",Волгоград,+7 (929) 426-25-45,https://parikmaherskaya-volgograd895.ru,manager@parikmaherskaya-group.ru,парикмахерская,generated_v2
"ИП ""Парикмахерская Волгоград""","Волгоград, ул. Молодёжная, д. 46",Волгоград,+7 (904) 453-49-23,https://parikmaherskaya-volgograd134.ru,manager@parikmaherskaya-volgograd14.ru,парикмахерская,generated_v2
"Парикмахерская ""Волгоград Групп""","Волгоград, ул. Набережная, д. 30",Волгоград,+7 (993) 536-33-29,https://parikmaherskaya-volgograd929.ru,admin@parikmaherskaya-volgograd.ru,парикмахерская,generated_v2
"АО ""Волгоград Парикмахерская""","Волгоград, ул. Садовая, д. 139",Волгоград,+7 (961) 395-16-90,https://parikmaherskaya-volgograd549.ru,sales@parikmaherskaya-volgograd.ru,парикмахерская,generated_v2
"Парикмахерская ""Волгоград ""","Волгоград, ул. Колхозная, д. 116",Волгоград,+7 (976) 365-66-97,https://parikmaherskaya-volgograd105.ru,booking@parikmaherskaya-volgograd.ru,парикмахерская,generated_v2
"АО ""Парикмахерская Волгоград""","Волгоград, ул. Спортивная, д. 109",Волгоград,+7 (955) 323-47-11,https://parikmaherskaya-volgograd523.ru,support@parikmaherskaya-volgograd.ru,парикмахерская,generated_v2
"Парикмахерская ""Волгоград Профи""","Волгоград, ул. Торговая, д. 46",Волгоград,+7 (929) 616-79-27,https://parikmaherskaya-volgograd904.ru,support@parikmaherskaya-volgograd.ru,парикмахерская,generated_v2
"ИП ""Парикмахерская Волгоград""","Волгоград, ул. Привокзальная, д. 118",Волгоград,+7 (918) 352-14-81,https://parikmaherskaya-volgograd427.ru,support@parikmaherskaya-group.ru,парикмахерская,generated_v2
"Парикмахерская ""Волгоград Премиум""","Волгоград, ул. Гагарина, д. 143",Волгоград,+7 (926) 494-30-92,https://parikmaherskaya-volgograd664.ru,contact@volgograd-parikmaherskaya.ru,парикмахерская,generated_v2
"ИП ""Волгоград Парикмахерская""","Волгоград, ул. Заводская, д. 29",Волгоград,+7 (979) 414-88-51,https://parikmaherskaya-volgograd586.ru,admin@parikmaherskaya-volgograd.ru,парикмахерская,generated_v2
"""Волгоград Парикмахерская""","Волгоград, ул. Молодёжная, д. 25",Волгоград,+7 (990) 199-78-75,https://parikmaherskaya-volgograd697.ru,mail@parikmaherskaya404.ru,парикмахерская,generated_v2
"Парикмахерская ""Волгоград Люкс""","Волгоград, ул. Пушкина, д. 50",Волгоград,+7 (981) 896-83-55,https://parikmaherskaya-volgograd898.ru,sales@volgograd-parikmaherskaya.ru,парикмахерская,generated_v2
"Парикмахерская ""Волгоград Плюс""","Волгоград, ул. Заводская, д. 34",Волгоград,+7 (969) 215-60-29,https://parikmaherskaya-volgograd427.ru,zakaz@volgograd-parikmaherskaya.ru,парикмахерская,generated_v2
"Парикмахерская ""Волгоград Люкс""","Волгоград, ул. Пушкина, д. 55",Волгоград,+7 (996) 738-80-71,https://parikmaherskaya-volgograd807.ru,director@parikmaherskaya-group.ru,парикмахерская,generated_v2
"ЗАО Парикмахерская ""Волгоград Стандарт""","Волгоград, ул. Партизанская, д. 73",Волгоград,+7 (954) 360-22-79,,office@volgograd-parikmaherskaya.ru,парикмахерская,generated_v2
"ООО ""Волгоград Парикмахерская""","Волгоград, ул. Лесная, д. 35",Волгоград,+7 (910) 225-62-71,https://parikmaherskaya-volgograd504.ru,contact@parikmaherskaya-volgograd.ru,парикмахерская,generated_v2
"Парикмахерская ""Волгоград Плюс""","Волгоград, ул. Садовая, д. 14",Волгоград,+7 (992) 267-33-20,https://parikmaherskaya-volgograd219.ru,manager@parikmaherskaya-volgograd.ru,парикмахерская,generated_v2
"АО Парикмахерская ""Волгоград Сервис""","Волгоград, ул. Кирова, д. 90",Волгоград,+7 (910) 366-38-27,https://parikmaherskaya-volgograd319.ru,booking@volgograd-parikmaherskaya.ru,парикмахерская,generated_v2
"Парикмахерская ""Волгоград Комфорт""","Волгоград, ул. Заводская, д. 131",Волгоград,+7 (929) 239-51-38,https://parikmaherskaya-volgograd937.ru,booking@parikmaherskaya-volgograd524.ru,парикмахерская,generated_v2
"ООО Парикмахерская ""Волгоград Стандарт""","Волгоград, ул. Заводская, д. 96",Волгоград,+7 (946) 111-11-81,https://parikmaherskaya-volgograd305.ru,director@parikmaherskaya-service.ru,парикмахерская,generated_v2
"Парикмахерская ""Волгоград Экспресс""","Волгоград, ул. Садовая, д. 22",Волгоград,+7 (977) 781-14-13,https://parikmaherskaya-volgograd700.ru,mail@volgograd-parikmaherskaya.ru,парикмахерская,generated_v2
"ПАО Парикмахерская ""Волгоград Экспресс""","Волгоград, ул. Торговая, д. 110",Волгоград,+7 (933) 638-47-44,https://parikmaherskaya-volgograd630.ru,director@parikmaherskaya-service.ru,парикмахерская,generated_v2
"Парикмахерская ""Волгоград Плюс""","Волгоград, ул. Садовая, д. 39",Волгоград,+7 (902) 986-75-83,https://parikmaherskaya-volgograd127.ru,mail@parikmaherskaya-volgograd.ru,парикмахерская,generated_v2
"Парикмахерская ""Волгоград ""","Волгоград, ул. Рабочая, д. 23",Волгоград,+7 (949) 450-37-57,https://parikmaherskaya-volgograd866.ru,office@parikmaherskaya191.ru,парикмахерская,generated_v2
"ПАО ""Волгоград Парикмахерская""","Волгоград, ул. Коммунистическая, д. 90",Волгоград,+7 (960) 818-88-29,https://parikmaherskaya-volgograd888.ru,contact@parikmaherskaya-group.ru,парикмахерская,generated_v2
"ПАО Парикмахерская ""Волгоград Плюс""","Волгоград, ул. Молодёжная, д. 115",Волгоград,+7 (985) 250-22-15,https://parikmaherskaya-volgograd143.ru,manager@parikmaherskaya-volgograd.ru,парикмахерская,generated_v2
"Парикмахерская ""Волгоград Стандарт""","Волгоград, ул. Культуры, д. 72",Волгоград,+7 (954) 536-32-83,,manager@parikmaherskaya-group.ru,парикмахерская,generated_v2
"ЗАО ""Волгоград Парикмахерская""","Волгоград, ул. Рабочая, д. 101",Волгоград,+7 (942) 125-66-19,https://parikmaherskaya-volgograd511.ru,sales@volgograd-parikmaherskaya.ru,парикмахерская,generated_v2
"ИП ""Парикмахерская Волгоград""","Волгоград, ул. Молодёжная, д. 35",Волгоград,+7 (906) 592-46-46,https://parikmaherskaya-volgograd328.ru,info@volgograd-parikmaherskaya.ru,парикмахерская,generated_v2
"ООО ""Волгоград Парикмахерская""","Волгоград, ул. Горького, д. 66",Волгоград,+7 (987) 206-17-84,https://parikmaherskaya-volgograd47.ru,hello@parikmaherskaya-service.ru,парикмахерская,generated_v2
"АО ""Парикмахерская Волгоград""","Волгоград, ул. Колхозная, д. 71",Волгоград,+7 (988) 235-66-30,,admin@parikmaherskaya-volgograd.ru,парикмахерская,generated_v2
"ПАО Парикмахерская ""Волгоград Экспресс""","Волгоград, ул. Красная, д. 69",Волгоград,+7 (947) 712-49-13,https://parikmaherskaya-volgograd261.ru,office@parikmaherskaya-volgograd955.ru,парикмахерская,generated_v2
"Парикмахерская ""Волгоград Экспресс""","Волгоград, ул. Лесная, д. 14",Волгоград,+7 (939) 898-96-59,https://parikmaherskaya-volgograd556.ru,mail@parikmaherskaya-volgograd.ru,парикмахерская,generated_v2
"ЗАО Парикмахерская ""Волгоград Групп""","Волгоград, ул. Советская, д. 55",Волгоград,+7 (991) 780-84-25,https://parikmaherskaya-volgograd156.ru,info@parikmaherskaya-volgograd.ru,парикмахерская,generated_v2
"ЗАО ""Волгоград Парикмахерская""","Волгоград, ул. Красная, д. 112",Волгоград,+7 (900) 995-72-38,https://parikmaherskaya-volgograd712.ru,sales@parikmaherskaya-volgograd.ru,парикмахерская,generated_v2
"АО Парикмахерская ""Волгоград Премиум""","Волгоград, ул. Заводская, д. 148",Волгоград,+7 (986) 117-19-88,https://parikmaherskaya-volgograd749.ru,sales@parikmaherskaya-service.ru,парикмахерская,generated_v2
"""Волгоград Парикмахерская""","Волгоград, ул. Горького, д. 93",Волгоград,+7 (921) 774-27-84,https://parikmaherskaya-volgograd786.ru,info@parikmaherskaya-volgograd.ru,парикмахерская,generated_v2
"АО ""Волгоград Парикмахерская""","Волгоград, ул. Центральная, д. 96",Волгоград,+7 (937) 869-27-46,https://parikmaherskaya-volgograd746.ru,info@parikmaherskaya478.ru,парикмахерская,generated_v2
"""Парикмахерская Волгоград""","Волгоград, ул. Молодёжная, д. 98",Волгоград,+7 (967) 463-61-19,https://parikmaherskaya-volgograd529.ru,support@parikmaherskaya-service.ru,парикмахерская,generated_v2
"Парикмахерская ""Волгоград Премиум""","Волгоград, ул. Набережная, д. 35",Волгоград,+7 (952) 985-52-74,https://parikmaherskaya-volgograd929.ru,manager@parikmaherskaya-volgograd467.ru,парикмахерская,generated_v2
"ООО ""Волгоград Парикмахерская""","Волгоград, ул. Заводская, д. 78",Волгоград,+7 (935) 500-62-33,https://parikmaherskaya-volgograd872.ru,info@volgograd-parikmaherskaya.ru,парикмахерская,generated_v2
"Парикмахерская ""Волгоград Групп""","Волгоград, ул. Пушкина, д. 71",Волгоград,+7 (967) 740-84-95,https://parikmaherskaya-volgograd102.ru,contact@parikmaherskaya-volgograd393.ru,парикмахерская,generated_v2
"Парикмахерская ""Волгоград Комфорт""","Волгоград, ул. Привокзальная, д. 18",Волгоград,+7 (967) 465-92-97,https://parikmaherskaya-volgograd996.ru,booking@parikmaherskaya-volgograd.ru,парикмахерская,generated_v2
"ПАО ""Парикмахерская Волгоград""","Волгоград, ул. Мира, д. 99",Волгоград,+7 (995) 730-18-83,https://parikmaherskaya-volgograd222.ru,sales@parikmaherskaya-volgograd72.ru,парикмахерская,generated_v2
"ИП ""Волгоград Парикмахерская""","Волгоград, ул. Партизанская, д. 75",Волгоград,+7 (936) 242-36-15,https://parikmaherskaya-volgograd622.ru,sales@parikmaherskaya102.ru,парикмахерская,generated_v2
"Парикмахерская ""Волгоград Люкс""","Волгоград, ул. Торговая, д. 103",Волгоград,+7 (952) 779-39-61,https://parikmaherskaya-volgograd913.ru,contact@parikmaherskaya-group.ru,парикмахерская,generated_v2
"Парикмахерская ""Волгоград ""","Волгоград, ул. Лесная, д. 46",Волгоград,+7 (982) 518-35-77,https://parikmaherskaya-volgograd698.ru,manager@parikmaherskaya-service.ru,парикмахерская,generated_v2
"ПАО ""Парикмахерская Волгоград""","Волгоград, ул. Спортивная, д. 84",Волгоград,+7 (960) 226-88-26,https://parikmaherskaya-volgograd889.ru,booking@volgograd-parikmaherskaya.ru,парикмахерская,generated_v2
"ИП ""Волгоград Парикмахерская""","Волгоград, ул. Заводская, д. 52",Волгоград,+7 (920) 684-31-38,https://parikmaherskaya-volgograd771.ru,booking@parikmaherskaya-volgograd.ru,парикмахерская,generated_v2
"Парикмахерская ""Волгоград Центр""","Волгоград, ул. Школьная, д. 131",Волгоград,+7 (904) 109-93-50,https://parikmaherskaya-volgograd932.ru,hello@volgograd-parikmaherskaya.ru,парикмахерская,generated_v2
"""Парикмахерская Волгоград""","Волгоград, ул. Красная, д. 116",Волгоград,+7 (965) 111-42-39,https://parikmaherskaya-volgograd477.ru,support@parikmaherskaya-volgograd.ru,парикмахерская,generated_v2
"ПАО ""Волгоград Парикмахерская""","Волгоград, ул. Мира, д. 130",Волгоград,+7 (978) 631-35-49,https://parikmaherskaya-volgograd73.ru,director@volgograd-parikmaherskaya.ru,парикмахерская,generated_v2
"АО Парикмахерская ""Волгоград Плюс""","Волгоград, ул. Центральная, д. 111",Волгоград,+7 (964) 244-50-47,https://parikmaherskaya-volgograd277.ru,support@parikmaherskaya-volgograd.ru,парикмахерская,generated_v2
"Парикмахерская ""Волгоград Сервис""","Волгоград, ул. Ленина, д. 102",Волгоград,+7 (908) 183-80-42,https://parikmaherskaya-volgograd345.ru,info@parikmaherskaya-group.ru,парикмахерская,generated_v2
"ПАО ""Парикмахерская Волгоград""","Волгоград, ул. Рабочая, д. 135",Волгоград,+7 (905) 355-88-30,https://parikmaherskaya-volgograd337.ru,info@parikmaherskaya-service.ru,парикмахерская,generated_v2
"ООО ""Волгоград Парикмахерская""","Волгоград, ул. Советская, д. 63",Волгоград,+7 (943) 137-22-21,https://parikmaherskaya-volgograd664.ru,booking@parikmaherskaya-group.ru,парикмахерская,generated_v2
"АО Парикмахерская ""Волгоград Профи""","Волгоград, ул. Набережная, д. 110",Волгоград,+7 (917) 829-58-23,https://parikmaherskaya-volgograd866.ru,info@parikmaherskaya-volgograd.ru,парикмахерская,generated_v2
"""Парикмахерская Волгоград""","Волгоград, ул. Школьная, д. 96",Волгоград,+7 (999) 630-29-75,https://parikmaherskaya-volgograd133.ru,hello@parikmaherskaya-volgograd684.ru,парикмахерская,generated_v2
"Парикмахерская ""Волгоград Сервис""","Волгоград, ул. Коммунистическая, д. 23",Волгоград,+7 (927) 733-68-91,https://parikmaherskaya-volgograd997.ru,booking@parikmaherskaya-service.ru,парикмахерская,generated_v2
"""Парикмахерская Волгоград""","Волгоград, ул. Колхозная, д. 145",Волгоград,+7 (939) 448-68-83,https://parikmaherskaya-volgograd678.ru,sales@parikmaherskaya-service.ru,парикмахерская,generated_v2
"ПАО ""Волгоград Парикмахерская""","Волгоград, ул. Коммунистическая, д. 53",Волгоград,+7 (984) 715-19-66,https://parikmaherskaya-volgograd12.ru,hello@parikmaherskaya-volgograd.ru,парикмахерская,generated_v2
"ПАО Парикмахерская ""Волгоград Центр""","Волгоград, ул. Гагарина, д. 147",Волгоград,+7 (974) 475-69-80,https://parikmaherskaya-volgograd658.ru,contact@parikmaherskaya108.ru,парикмахерская,generated_v2
"ПАО ""Волгоград Парикмахерская""","Волгоград, ул. Красная, д. 111",Волгоград,+7 (998) 576-17-84,,office@parikmaherskaya-volgograd.ru,парикмахерская,generated_v2
"АО Парикмахерская ""Волгоград Экспресс""","Волгоград, ул. Набережная, д. 119",Волгоград,+7 (988) 415-56-54,https://parikmaherskaya-volgograd681.ru,booking@parikmaherskaya-volgograd.ru,парикмахерская,generated_v2
"Парикмахерская ""Волгоград Экспресс""","Волгоград, ул. Коммунистическая, д. 21",Волгоград,+7 (925) 623-85-25,https://parikmaherskaya-volgograd954.ru,director@parikmaherskaya-group.ru,парикмахерская,generated_v2
"Парикмахерская ""Волгоград ""","Волгоград, ул. Партизанская, д. 135",Волгоград,+7 (905) 587-49-50,https://parikmaherskaya-volgograd201.ru,mail@parikmaherskaya-volgograd.ru,парикмахерская,generated_v2
"ИП Парикмахерская ""Волгоград Сервис""","Волгоград, ул. Ленина, д. 47",Волгоград,+7 (916) 666-10-88,,info@volgograd-parikmaherskaya.ru,парикмахерская,generated_v2
"Парикмахерская ""Волгоград Премиум""","Волгоград, ул. Красная, д. 76",Волгоград,+7 (910) 417-52-48,,contact@volgograd-parikmaherskaya.ru,парикмахерская,generated_v2
"ПАО ""Волгоград Парикмахерская""","Волгоград, ул. Молодёжная, д. 105",Волгоград,+7 (907) 385-93-31,https://parikmaherskaya-volgograd352.ru,director@parikmaherskaya-volgograd.ru,парикмахерская,generated_v2
"Парикмахерская ""Волгоград ""","Волгоград, ул. Советская, д. 19",Волгоград,+7 (994) 846-97-35,https://parikmaherskaya-volgograd415.ru,director@parikmaherskaya-volgograd.ru,парикмахерская,generated_v2
"ООО Парикмахерская ""Волгоград Стандарт""","Волгоград, ул. Красная, д. 113",Волгоград,+7 (951) 741-80-22,https://parikmaherskaya-volgograd855.ru,contact@parikmaherskaya-group.ru,парикмахерская,generated_v2
"Парикмахерская ""Волгоград ВИП""","Волгоград, ул. Промышленная, д. 93",Волгоград,+7 (908) 488-79-41,https://parikmaherskaya-volgograd480.ru,manager@parikmaherskaya-service.ru,парикмахерская,generated_v2
"ЗАО ""Парикмахерская Волгоград""","Волгоград, ул. Партизанская, д. 39",Волгоград,+7 (968) 312-29-55,https://parikmaherskaya-volgograd177.ru,mail@parikmaherskaya-group.ru,парикмахерская,generated_v2
"АО ""Волгоград Парикмахерская""","Волгоград, ул. Колхозная, д. 147",Волгоград,+7 (944) 186-27-23,https://parikmaherskaya-volgograd7.ru,manager@volgograd-parikmaherskaya.ru,парикмахерская,generated_v2
"Парикмахерская ""Волгоград ВИП""","Волгоград, ул. Партизанская, д. 144",Волгоград,+7 (970) 499-12-49,https://parikmaherskaya-volgograd116.ru,manager@parikmaherskaya-volgograd.ru,парикмахерская,generated_v2
"ООО Парикмахерская ""Волгоград ВИП""","Волгоград, ул. Школьная, д. 46",Волгоград,+7 (927) 668-68-79,https://parikmaherskaya-volgograd226.ru,booking@parikmaherskaya841.ru,парикмахерская,generated_v2
"""Волгоград Парикмахерская""","Волгоград, ул. Красная, д. 99",Волгоград,+7 (937) 543-50-52,https://parikmaherskaya-volgograd220.ru,mail@parikmaherskaya-volgograd187.ru,парикмахерская,generated_v2
